month,city,sales_channel,category_l1,category_l2,customer_type,promotion_type,paying_customers,paid_orders,units_sold,gmv
2026-05,北辰市,自营App,小家电,厨房小电,新客户,无促销,143,157,178,42736.02
2026-05,北辰市,自营App,小家电,厨房小电,新客户,优惠券,42,46,51,11440.83
2026-05,北辰市,自营App,小家电,厨房小电,新客户,平台大促,23,25,28,5617.64
2026-05,北辰市,自营App,小家电,厨房小电,新客户,会员优惠,26,28,31,6748.08
2026-05,北辰市,自营App,小家电,生活电器,新客户,无促销,126,137,155,28594.40
2026-05,北辰市,自营App,小家电,生活电器,新客户,优惠券,37,40,45,7682.85
2026-05,北辰市,自营App,小家电,生活电器,新客户,平台大促,21,23,26,3996.46
2026-05,北辰市,自营App,小家电,生活电器,新客户,会员优惠,23,25,28,4676.56
2026-05,北辰市,自营App,小家电,厨房小电,老客户,无促销,127,167,185,44416.65
2026-05,北辰市,自营App,小家电,厨房小电,老客户,优惠券,38,50,55,12338.15
2026-05,北辰市,自营App,小家电,厨房小电,老客户,平台大促,21,28,32,6420.16
2026-05,北辰市,自营App,小家电,厨房小电,老客户,会员优惠,38,49,54,11754.72
2026-05,北辰市,自营App,小家电,生活电器,老客户,无促销,113,149,167,30808.16
2026-05,北辰市,自营App,小家电,生活电器,老客户,优惠券,33,43,48,8195.04
2026-05,北辰市,自营App,小家电,生活电器,老客户,平台大促,18,24,26,3996.46
2026-05,北辰市,自营App,小家电,生活电器,老客户,会员优惠,34,44,49,8183.98
2026-05,北辰市,自营小程序,厨房用品,烹饪器具,新客户,无促销,175,191,275,18477.25
2026-05,北辰市,自营小程序,厨房用品,烹饪器具,新客户,优惠券,51,57,82,5128.28
2026-05,北辰市,自营小程序,厨房用品,烹饪器具,新客户,平台大促,29,31,44,2507.12
2026-05,北辰市,自营小程序,厨房用品,烹饪器具,新客户,会员优惠,31,35,50,3089.50
2026-05,北辰市,自营小程序,厨房用品,餐厨工具,新客户,无促销,155,173,242,7906.14
2026-05,北辰市,自营小程序,厨房用品,餐厨工具,新客户,优惠券,46,50,71,2152.72
2026-05,北辰市,自营小程序,厨房用品,餐厨工具,新客户,平台大促,25,28,40,1090.40
2026-05,北辰市,自营小程序,厨房用品,餐厨工具,新客户,会员优惠,28,30,42,1231.86
2026-05,北辰市,自营小程序,厨房用品,烹饪器具,老客户,无促销,139,185,264,17738.16
2026-05,北辰市,自营小程序,厨房用品,烹饪器具,老客户,优惠券,41,54,76,4753.04
2026-05,北辰市,自营小程序,厨房用品,烹饪器具,老客户,平台大促,23,30,42,2393.16
2026-05,北辰市,自营小程序,厨房用品,烹饪器具,老客户,会员优惠,41,54,77,4757.83
2026-05,北辰市,自营小程序,厨房用品,餐厨工具,老客户,无促销,123,159,223,7285.41
2026-05,北辰市,自营小程序,厨房用品,餐厨工具,老客户,优惠券,36,47,66,2001.12
2026-05,北辰市,自营小程序,厨房用品,餐厨工具,老客户,平台大促,20,26,36,981.36
2026-05,北辰市,自营小程序,厨房用品,餐厨工具,老客户,会员优惠,37,48,68,1994.44
2026-05,北辰市,自营小程序,收纳用品,衣物收纳,新客户,无促销,137,153,240,9907.20
2026-05,北辰市,自营小程序,收纳用品,衣物收纳,新客户,优惠券,40,43,67,2572.80
2026-05,北辰市,自营小程序,收纳用品,衣物收纳,新客户,平台大促,22,24,37,1276.50
2026-05,北辰市,自营小程序,收纳用品,衣物收纳,新客户,会员优惠,25,28,44,1628.88
2026-05,北辰市,自营小程序,收纳用品,空间整理,新客户,无促销,121,132,206,11397.98
2026-05,北辰市,自营小程序,收纳用品,空间整理,新客户,优惠券,36,40,61,3119.54
2026-05,北辰市,自营小程序,收纳用品,空间整理,新客户,平台大促,20,22,34,1560.26
2026-05,北辰市,自营小程序,收纳用品,空间整理,新客户,会员优惠,22,24,38,1916.34
2026-05,北辰市,自营小程序,收纳用品,衣物收纳,老客户,无促销,112,145,224,9246.72
2026-05,北辰市,自营小程序,收纳用品,衣物收纳,老客户,优惠券,33,44,67,2572.80
2026-05,北辰市,自营小程序,收纳用品,衣物收纳,老客户,平台大促,19,25,39,1345.50
2026-05,北辰市,自营小程序,收纳用品,衣物收纳,老客户,会员优惠,33,44,69,2554.38
2026-05,北辰市,自营小程序,收纳用品,空间整理,老客户,无促销,100,130,203,11231.99
2026-05,北辰市,自营小程序,收纳用品,空间整理,老客户,优惠券,29,38,59,3017.26
2026-05,北辰市,自营小程序,收纳用品,空间整理,老客户,平台大促,16,21,33,1514.37
2026-05,北辰市,自营小程序,收纳用品,空间整理,老客户,会员优惠,30,39,60,3025.80
2026-05,北辰市,自营小程序,清洁用品,清洁工具,新客户,无促销,162,180,305,11285.00
2026-05,北辰市,自营小程序,清洁用品,清洁工具,新客户,优惠券,48,53,90,3100.50
2026-05,北辰市,自营小程序,清洁用品,清洁工具,新客户,平台大促,27,30,50,1576.00
2026-05,北辰市,自营小程序,清洁用品,清洁工具,新客户,会员优惠,29,32,55,1868.35
2026-05,北辰市,自营小程序,清洁用品,家居耗材,新客户,无促销,143,156,265,6550.80
2026-05,北辰市,自营小程序,清洁用品,家居耗材,新客户,优惠券,42,47,80,1832.80
2026-05,北辰市,自营小程序,清洁用品,家居耗材,新客户,平台大促,23,25,42,858.90
2026-05,北辰市,自营小程序,清洁用品,家居耗材,新客户,会员优惠,26,29,48,1078.08
2026-05,北辰市,自营小程序,清洁用品,清洁工具,老客户,无促销,136,179,303,11211.00
2026-05,北辰市,自营小程序,清洁用品,清洁工具,老客户,优惠券,40,52,88,3031.60
2026-05,北辰市,自营小程序,清洁用品,清洁工具,老客户,平台大促,22,28,46,1449.92
2026-05,北辰市,自营小程序,清洁用品,清洁工具,老客户,会员优惠,40,53,88,2989.36
2026-05,北辰市,自营小程序,清洁用品,家居耗材,老客户,无促销,120,157,267,6600.24
2026-05,北辰市,自营小程序,清洁用品,家居耗材,老客户,优惠券,35,46,77,1764.07
2026-05,北辰市,自营小程序,清洁用品,家居耗材,老客户,平台大促,20,26,43,879.35
2026-05,北辰市,自营小程序,清洁用品,家居耗材,老客户,会员优惠,36,46,78,1751.88
2026-05,北辰市,自营小程序,小家电,厨房小电,新客户,无促销,108,119,131,30965.78
2026-05,北辰市,自营小程序,小家电,厨房小电,新客户,优惠券,32,36,40,8761.20
2026-05,北辰市,自营小程序,小家电,厨房小电,新客户,平台大促,18,20,23,4481.09
2026-05,北辰市,自营小程序,小家电,厨房小电,新客户,会员优惠,19,21,23,4882.21
2026-05,北辰市,自营小程序,小家电,生活电器,新客户,无促销,95,104,115,20881.70
2026-05,北辰市,自营小程序,小家电,生活电器,新客户,优惠券,28,30,34,5741.24
2026-05,北辰市,自营小程序,小家电,生活电器,新客户,平台大促,16,18,20,3038.60
2026-05,北辰市,自营小程序,小家电,生活电器,新客户,会员优惠,17,19,21,3452.82
2026-05,北辰市,自营小程序,小家电,厨房小电,老客户,无促销,95,125,141,33329.58
2026-05,北辰市,自营小程序,小家电,厨房小电,老客户,优惠券,28,37,42,9199.26
2026-05,北辰市,自营小程序,小家电,厨房小电,老客户,平台大促,16,21,23,4481.09
2026-05,北辰市,自营小程序,小家电,厨房小电,老客户,会员优惠,28,37,41,8703.07
2026-05,北辰市,自营小程序,小家电,生活电器,老客户,无促销,84,110,124,22515.92
2026-05,北辰市,自营小程序,小家电,生活电器,老客户,优惠券,25,32,36,6078.96
2026-05,北辰市,自营小程序,小家电,生活电器,老客户,平台大促,14,19,21,3190.53
2026-05,北辰市,自营小程序,小家电,生活电器,老客户,会员优惠,25,33,37,6083.54
2026-05,北辰市,第三方平台,厨房用品,烹饪器具,新客户,无促销,128,143,200,14108.00
2026-05,北辰市,第三方平台,厨房用品,烹饪器具,新客户,优惠券,38,42,59,3886.33
2026-05,北辰市,第三方平台,厨房用品,烹饪器具,新客户,平台大促,21,23,32,1925.44
2026-05,北辰市,第三方平台,厨房用品,烹饪器具,新客户,会员优惠,23,25,36,2304.72
2026-05,北辰市,第三方平台,厨房用品,餐厨工具,新客户,无促销,114,127,178,5979.02
2026-05,北辰市,第三方平台,厨房用品,餐厨工具,新客户,优惠券,34,38,54,1715.04
2026-05,北辰市,第三方平台,厨房用品,餐厨工具,新客户,平台大促,19,21,30,847.50
2026-05,北辰市,第三方平台,厨房用品,餐厨工具,新客户,会员优惠,20,22,31,954.49
2026-05,北辰市,第三方平台,厨房用品,烹饪器具,老客户,无促销,110,146,207,14601.78
2026-05,北辰市,第三方平台,厨房用品,烹饪器具,老客户,优惠券,32,43,60,3952.20
2026-05,北辰市,第三方平台,厨房用品,烹饪器具,老客户,平台大促,18,23,32,1925.44
2026-05,北辰市,第三方平台,厨房用品,烹饪器具,老客户,会员优惠,33,44,62,3969.24
2026-05,北辰市,第三方平台,厨房用品,餐厨工具,老客户,无促销,98,127,177,5945.43
2026-05,北辰市,第三方平台,厨房用品,餐厨工具,老客户,优惠券,29,38,54,1715.04
2026-05,北辰市,第三方平台,厨房用品,餐厨工具,老客户,平台大促,16,21,30,847.50
2026-05,北辰市,第三方平台,厨房用品,餐厨工具,老客户,会员优惠,29,37,52,1601.08
2026-05,北辰市,第三方平台,收纳用品,衣物收纳,新客户,无促销,102,112,171,7308.54
2026-05,北辰市,第三方平台,收纳用品,衣物收纳,新客户,优惠券,30,33,52,2089.88
2026-05,北辰市,第三方平台,收纳用品,衣物收纳,新客户,平台大促,17,19,29,1066.04
2026-05,北辰市,第三方平台,收纳用品,衣物收纳,新客户,会员优惠,18,20,31,1209.00
2026-05,北辰市,第三方平台,收纳用品,空间整理,新客户,无促销,91,99,154,8958.18
2026-05,北辰市,第三方平台,收纳用品,空间整理,新客户,优惠券,27,30,47,2532.36
2026-05,北辰市,第三方平台,收纳用品,空间整理,新客户,平台大促,15,17,26,1266.20
2026-05,北辰市,第三方平台,收纳用品,空间整理,新客户,会员优惠,16,17,27,1411.02
2026-05,北辰市,第三方平台,收纳用品,衣物收纳,老客户,无促销,92,122,187,7992.38
2026-05,北辰市,第三方平台,收纳用品,衣物收纳,老客户,优惠券,27,35,55,2210.45
2026-05,北辰市,第三方平台,收纳用品,衣物收纳,老客户,平台大促,15,20,31,1139.56
2026-05,北辰市,第三方平台,收纳用品,衣物收纳,老客户,会员优惠,28,36,57,2223.00
2026-05,北辰市,第三方平台,收纳用品,空间整理,老客户,无促销,82,107,168,9772.56
2026-05,北辰市,第三方平台,收纳用品,空间整理,老客户,优惠券,24,31,48,2586.24
2026-05,北辰市,第三方平台,收纳用品,空间整理,老客户,平台大促,13,17,26,1266.20
2026-05,北辰市,第三方平台,收纳用品,空间整理,老客户,会员优惠,24,31,48,2508.48
2026-05,北辰市,第三方平台,清洁用品,清洁工具,新客户,无促销,122,135,230,8930.90
2026-05,北辰市,第三方平台,清洁用品,清洁工具,新客户,优惠券,36,40,68,2486.76
2026-05,北辰市,第三方平台,清洁用品,清洁工具,新客户,平台大促,20,22,38,1252.86
2026-05,北辰市,第三方平台,清洁用品,清洁工具,新客户,会员优惠,22,24,40,1416.00
2026-05,北辰市,第三方平台,清洁用品,家居耗材,新客户,无促销,108,120,201,5165.70
2026-05,北辰市,第三方平台,清洁用品,家居耗材,新客户,优惠券,32,35,58,1397.22
2026-05,北辰市,第三方平台,清洁用品,家居耗材,新客户,平台大促,18,20,34,744.26
2026-05,北辰市,第三方平台,清洁用品,家居耗材,新客户,会员优惠,20,22,37,876.90
2026-05,北辰市,第三方平台,清洁用品,清洁工具,老客户,无促销,109,141,240,9319.20
2026-05,北辰市,第三方平台,清洁用品,清洁工具,老客户,优惠券,32,42,70,2559.90
2026-05,北辰市,第三方平台,清洁用品,清洁工具,老客户,平台大促,18,24,40,1318.80
2026-05,北辰市,第三方平台,清洁用品,清洁工具,老客户,会员优惠,32,42,70,2478.00
2026-05,北辰市,第三方平台,清洁用品,家居耗材,老客户,无促销,97,125,212,5448.40
2026-05,北辰市,第三方平台,清洁用品,家居耗材,老客户,优惠券,29,38,63,1517.67
2026-05,北辰市,第三方平台,清洁用品,家居耗材,老客户,平台大促,16,21,35,766.15
2026-05,北辰市,第三方平台,清洁用品,家居耗材,老客户,会员优惠,29,38,63,1493.10
2026-05,北辰市,第三方平台,小家电,厨房小电,新客户,无促销,82,90,101,24737.93
2026-05,北辰市,第三方平台,小家电,厨房小电,新客户,优惠券,24,26,29,6570.53
2026-05,北辰市,第三方平台,小家电,厨房小电,新客户,平台大促,13,14,16,3300.64
2026-05,北辰市,第三方平台,小家电,厨房小电,新客户,会员优惠,15,17,19,4207.74
2026-05,北辰市,第三方平台,小家电,生活电器,新客户,无促销,73,79,87,16687.47
2026-05,北辰市,第三方平台,小家电,生活电器,新客户,优惠券,21,23,26,4586.14
2026-05,北辰市,第三方平台,小家电,生活电器,新客户,平台大促,12,13,15,2396.70
2026-05,北辰市,第三方平台,小家电,生活电器,新客户,会员优惠,13,14,16,2760.32
2026-05,北辰市,第三方平台,小家电,厨房小电,老客户,无促销,74,98,110,26942.30
2026-05,北辰市,第三方平台,小家电,厨房小电,老客户,优惠券,22,28,31,7023.67
2026-05,北辰市,第三方平台,小家电,厨房小电,老客户,平台大促,12,16,18,3713.22
2026-05,北辰市,第三方平台,小家电,厨房小电,老客户,会员优惠,22,28,32,7086.72
2026-05,北辰市,第三方平台,小家电,生活电器,老客户,无促销,65,86,96,18413.76
2026-05,北辰市,第三方平台,小家电,生活电器,老客户,优惠券,19,25,28,4938.92
2026-05,北辰市,第三方平台,小家电,生活电器,老客户,平台大促,11,14,16,2556.48
2026-05,北辰市,第三方平台,小家电,生活电器,老客户,会员优惠,19,25,27,4658.04
2026-05,云岭市,自营App,厨房用品,烹饪器具,新客户,无促销,193,211,299,20478.51
2026-05,云岭市,自营App,厨房用品,烹饪器具,新客户,优惠券,57,63,91,5769.40
2026-05,云岭市,自营App,厨房用品,烹饪器具,新客户,平台大促,32,36,52,3035.76
2026-05,云岭市,自营App,厨房用品,烹饪器具,新客户,会员优惠,35,38,53,3297.13
2026-05,云岭市,自营App,厨房用品,餐厨工具,新客户,无促销,171,191,274,9050.22
2026-05,云岭市,自营App,厨房用品,餐厨工具,新客户,优惠券,50,54,76,2336.24
2026-05,云岭市,自营App,厨房用品,餐厨工具,新客户,平台大促,28,31,44,1222.32
2026-05,云岭市,自营App,厨房用品,餐厨工具,新客户,会员优惠,31,34,48,1429.92
2026-05,云岭市,自营App,厨房用品,烹饪器具,老客户,无促销,169,224,320,21916.80
2026-05,云岭市,自营App,厨房用品,烹饪器具,老客户,优惠券,50,66,94,5959.60
2026-05,云岭市,自营App,厨房用品,烹饪器具,老客户,平台大促,28,37,53,3094.14
2026-05,云岭市,自营App,厨房用品,烹饪器具,老客户,会员优惠,50,65,94,5847.74
2026-05,云岭市,自营App,厨房用品,餐厨工具,老客户,无促销,150,195,282,9314.46
2026-05,云岭市,自营App,厨房用品,餐厨工具,老客户,优惠券,44,58,83,2551.42
2026-05,云岭市,自营App,厨房用品,餐厨工具,老客户,平台大促,24,32,45,1250.10
2026-05,云岭市,自营App,厨房用品,餐厨工具,老客户,会员优惠,45,58,83,2472.57
2026-05,云岭市,自营App,收纳用品,衣物收纳,新客户,无促销,153,168,259,10844.33
2026-05,云岭市,自营App,收纳用品,衣物收纳,新客户,优惠券,45,50,77,2979.90
2026-05,云岭市,自营App,收纳用品,衣物收纳,新客户,平台大促,25,28,44,1562.44
2026-05,云岭市,自营App,收纳用品,衣物收纳,新客户,会员优惠,28,31,48,1825.44
2026-05,云岭市,自营App,收纳用品,空间整理,新客户,无促销,135,151,233,12966.45
2026-05,云岭市,自营App,收纳用品,空间整理,新客户,优惠券,40,45,70,3616.90
2026-05,云岭市,自营App,收纳用品,空间整理,新客户,平台大促,22,24,37,1755.65
2026-05,云岭市,自营App,收纳用品,空间整理,新客户,会员优惠,24,27,42,2154.60
2026-05,云岭市,自营App,收纳用品,衣物收纳,老客户,无促销,137,177,269,11263.03
