month,city,sales_channel,category_l1,customer_type,product_detail_users,add_to_cart_users,order_submit_users,paying_customers
2026-04,云岭市,自营App,清洁用品,老客户,2578,1033,703,531
2026-04,云岭市,自营App,小家电,老客户,2372,732,507,376
2026-04,云岭市,自营小程序,厨房用品,新客户,2609,909,636,431
2026-04,云岭市,自营小程序,收纳用品,新客户,2236,699,476,328
2026-04,云岭市,自营小程序,清洁用品,新客户,2329,881,617,421
2026-04,云岭市,自营小程序,小家电,新客户,2143,572,392,271
2026-04,云岭市,自营小程序,厨房用品,老客户,2000,762,521,395
2026-04,云岭市,自营小程序,收纳用品,老客户,1714,609,420,317
2026-04,云岭市,自营小程序,清洁用品,老客户,1785,710,495,368
2026-04,云岭市,自营小程序,小家电,老客户,1643,509,350,262
2026-04,云岭市,第三方平台,厨房用品,新客户,2012,703,482,328
2026-04,云岭市,第三方平台,收纳用品,新客户,1724,562,385,261
2026-04,云岭市,第三方平台,清洁用品,新客户,1796,673,463,312
2026-04,云岭市,第三方平台,小家电,新客户,1652,442,309,211
2026-04,云岭市,第三方平台,厨房用品,老客户,1486,584,399,302
2026-04,云岭市,第三方平台,收纳用品,老客户,1273,445,310,234
2026-04,云岭市,第三方平台,清洁用品,老客户,1327,525,363,271
2026-04,云岭市,第三方平台,小家电,老客户,1220,368,255,192
2026-04,东澜市,自营App,厨房用品,新客户,6228,2169,1500,1029
2026-04,东澜市,自营App,收纳用品,新客户,5339,1721,1201,825
2026-04,东澜市,自营App,清洁用品,新客户,5561,2080,1460,979
2026-04,东澜市,自营App,小家电,新客户,5116,769,537,365
2026-04,东澜市,自营App,厨房用品,老客户,4730,1777,1231,930
2026-04,东澜市,自营App,收纳用品,老客户,4055,1430,1003,739
2026-04,东澜市,自营App,清洁用品,老客户,4223,1731,1207,914
2026-04,东澜市,自营App,小家电,老客户,3886,653,446,338
2026-04,东澜市,自营小程序,厨房用品,新客户,4145,1417,966,666
2026-04,东澜市,自营小程序,收纳用品,新客户,3553,1113,774,532
2026-04,东澜市,自营小程序,清洁用品,新客户,3701,1373,956,643
2026-04,东澜市,自营小程序,小家电,新客户,3405,500,346,236
2026-04,东澜市,自营小程序,厨房用品,老客户,3217,1209,834,619
2026-04,东澜市,自营小程序,收纳用品,老客户,2757,974,673,502
2026-04,东澜市,自营小程序,清洁用品,老客户,2872,1184,805,596
2026-04,东澜市,自营小程序,小家电,老客户,2642,433,299,221
2026-04,东澜市,第三方平台,厨房用品,新客户,3413,1184,810,541
2026-04,东澜市,第三方平台,收纳用品,新客户,2925,944,647,434
2026-04,东澜市,第三方平台,清洁用品,新客户,3047,1124,787,530
2026-04,东澜市,第三方平台,小家电,新客户,2804,425,294,200
2026-04,东澜市,第三方平台,厨房用品,老客户,2587,989,688,507
2026-04,东澜市,第三方平台,收纳用品,老客户,2217,803,552,408
2026-04,东澜市,第三方平台,清洁用品,老客户,2310,933,636,481
2026-04,东澜市,第三方平台,小家电,老客户,2125,357,248,188
2026-04,海岳市,自营App,厨房用品,新客户,5253,1829,1250,847
2026-04,海岳市,自营App,收纳用品,新客户,4503,1427,980,657
2026-04,海岳市,自营App,清洁用品,新客户,4690,1766,1229,832
2026-04,海岳市,自营App,小家电,新客户,4315,634,437,295
2026-04,海岳市,自营App,厨房用品,老客户,4106,1600,1118,834
2026-04,海岳市,自营App,收纳用品,老客户,3520,1270,890,670
2026-04,海岳市,自营App,清洁用品,老客户,3666,1479,1030,766
2026-04,海岳市,自营App,小家电,老客户,3373,573,398,302
2026-04,海岳市,自营小程序,厨房用品,新客户,3664,1267,860,594
2026-04,海岳市,自营小程序,收纳用品,新客户,3140,1000,693,468
2026-04,海岳市,自营小程序,清洁用品,新客户,3271,1191,824,567
2026-04,海岳市,自营小程序,小家电,新客户,3010,453,312,208
2026-04,海岳市,自营小程序,厨房用品,老客户,2715,1045,714,526
2026-04,海岳市,自营小程序,收纳用品,老客户,2328,821,571,426
2026-04,海岳市,自营小程序,清洁用品,老客户,2425,961,666,494
2026-04,海岳市,自营小程序,小家电,老客户,2231,366,253,193
2026-04,海岳市,第三方平台,厨房用品,新客户,2921,1027,716,483
2026-04,海岳市,第三方平台,收纳用品,新客户,2504,791,551,379
2026-04,海岳市,第三方平台,清洁用品,新客户,2608,984,684,469
2026-04,海岳市,第三方平台,小家电,新客户,2400,358,249,167
2026-04,海岳市,第三方平台,厨房用品,老客户,2167,814,565,424
2026-04,海岳市,第三方平台,收纳用品,老客户,1858,670,467,356
2026-04,海岳市,第三方平台,清洁用品,老客户,1935,790,546,412
2026-04,海岳市,第三方平台,小家电,老客户,1780,297,207,154
2026-04,南浦市,自营App,厨房用品,新客户,4846,1689,1169,782
2026-04,南浦市,自营App,收纳用品,新客户,4153,1304,894,600
2026-04,南浦市,自营App,清洁用品,新客户,4326,1639,1143,788
2026-04,南浦市,自营App,小家电,新客户,3980,1088,752,515
2026-04,南浦市,自营App,厨房用品,老客户,4545,1773,1239,923
2026-04,南浦市,自营App,收纳用品,老客户,3896,1374,955,721
2026-04,南浦市,自营App,清洁用品,老客户,4058,1605,1121,835
2026-04,南浦市,自营App,小家电,老客户,3733,1143,791,595
2026-04,南浦市,自营小程序,厨房用品,新客户,3330,1172,802,552
2026-04,南浦市,自营小程序,收纳用品,新客户,2855,930,637,436
2026-04,南浦市,自营小程序,清洁用品,新客户,2974,1126,789,540
2026-04,南浦市,自营小程序,小家电,新客户,2736,731,503,342
2026-04,南浦市,自营小程序,厨房用品,老客户,2943,1139,790,585
2026-04,南浦市,自营小程序,收纳用品,老客户,2522,883,606,449
2026-04,南浦市,自营小程序,清洁用品,老客户,2627,1062,727,538
2026-04,南浦市,自营小程序,小家电,老客户,2417,733,512,380
2026-04,南浦市,第三方平台,厨房用品,新客户,2636,902,612,421
2026-04,南浦市,第三方平台,收纳用品,新客户,2260,705,480,324
2026-04,南浦市,第三方平台,清洁用品,新客户,2354,864,594,399
2026-04,南浦市,第三方平台,小家电,新客户,2165,582,405,275
2026-04,南浦市,第三方平台,厨房用品,老客户,2313,889,623,469
2026-04,南浦市,第三方平台,收纳用品,老客户,1982,690,483,359
2026-04,南浦市,第三方平台,清洁用品,老客户,2065,827,579,434
2026-04,南浦市,第三方平台,小家电,老客户,1900,566,388,295
2026-04,榕川市,自营App,厨房用品,新客户,4235,1452,992,666
2026-04,榕川市,自营App,收纳用品,新客户,3630,1152,781,539
2026-04,榕川市,自营App,清洁用品,新客户,3781,1366,952,655
2026-04,榕川市,自营App,小家电,新客户,3478,938,644,434
2026-04,榕川市,自营App,厨房用品,老客户,3830,1468,1031,780
2026-04,榕川市,自营App,收纳用品,老客户,3282,1172,800,600
2026-04,榕川市,自营App,清洁用品,老客户,3419,1403,978,727
2026-04,榕川市,自营App,小家电,老客户,3146,938,655,497
2026-04,榕川市,自营小程序,厨房用品,新客户,2974,1066,743,508
2026-04,榕川市,自营小程序,收纳用品,新客户,2549,832,583,399
2026-04,榕川市,自营小程序,清洁用品,新客户,2656,1007,695,466
2026-04,榕川市,自营小程序,小家电,新客户,2443,661,455,305
2026-04,榕川市,自营小程序,厨房用品,老客户,2598,1020,696,531
2026-04,榕川市,自营小程序,收纳用品,老客户,2226,801,548,410
2026-04,榕川市,自营小程序,清洁用品,老客户,2319,934,644,485
2026-04,榕川市,自营小程序,小家电,老客户,2134,637,433,323
2026-04,榕川市,第三方平台,厨房用品,新客户,2233,800,559,380
2026-04,榕川市,第三方平台,收纳用品,新客户,1914,603,419,280
2026-04,榕川市,第三方平台,清洁用品,新客户,1994,743,506,347
2026-04,榕川市,第三方平台,小家电,新客户,1834,511,353,240
2026-04,榕川市,第三方平台,厨房用品,老客户,2045,797,542,402
2026-04,榕川市,第三方平台,收纳用品,老客户,1752,634,442,336
2026-04,榕川市,第三方平台,清洁用品,老客户,1825,733,513,390
2026-04,榕川市,第三方平台,小家电,老客户,1679,521,362,271
2026-05,北辰市,自营App,厨房用品,新客户,4207,1443,992,678
2026-05,北辰市,自营App,收纳用品,新客户,3606,1163,813,545
2026-05,北辰市,自营App,清洁用品,新客户,3757,1414,984,669
2026-05,北辰市,自营App,小家电,新客户,3456,938,653,441
2026-05,北辰市,自营App,厨房用品,老客户,3346,1318,893,679
2026-05,北辰市,自营App,收纳用品,老客户,2868,1034,724,545
2026-05,北辰市,自营App,清洁用品,老客户,2988,1226,856,649
2026-05,北辰市,自营App,小家电,老客户,2748,819,571,422
2026-05,北辰市,自营小程序,厨房用品,新客户,3239,1140,785,540
2026-05,北辰市,自营小程序,收纳用品,新客户,2776,903,628,423
2026-05,北辰市,自营小程序,清洁用品,新客户,2892,1050,731,500
2026-05,北辰市,自营小程序,小家电,新客户,2660,715,488,333
2026-05,北辰市,自营小程序,厨房用品,老客户,2374,900,611,460
2026-05,北辰市,自营小程序,收纳用品,老客户,2034,733,499,372
2026-05,北辰市,自营小程序,清洁用品,老客户,2119,868,601,449
2026-05,北辰市,自营小程序,小家电,老客户,1950,597,417,315
2026-05,北辰市,第三方平台,厨房用品,新客户,2431,845,592,397
2026-05,北辰市,第三方平台,收纳用品,新客户,2083,665,460,316
2026-05,北辰市,第三方平台,清洁用品,新客户,2170,804,554,378
2026-05,北辰市,第三方平台,小家电,新客户,1997,543,378,253
2026-05,北辰市,第三方平台,厨房用品,老客户,1889,710,486,365
2026-05,北辰市,第三方平台,收纳用品,老客户,1619,586,409,305
2026-05,北辰市,第三方平台,清洁用品,老客户,1687,684,475,362
2026-05,北辰市,第三方平台,小家电,老客户,1552,470,326,244
2026-05,云岭市,自营App,厨房用品,新客户,3602,1261,885,597
2026-05,云岭市,自营App,收纳用品,新客户,3087,1003,697,472
2026-05,云岭市,自营App,清洁用品,新客户,3216,1188,834,563
2026-05,云岭市,自营App,小家电,新客户,2959,801,554,381
2026-05,云岭市,自营App,厨房用品,老客户,2829,1101,754,560
2026-05,云岭市,自营App,收纳用品,老客户,2424,855,600,454
2026-05,云岭市,自营App,清洁用品,老客户,2526,1016,708,540
2026-05,云岭市,自营App,小家电,老客户,2323,713,483,363
2026-05,云岭市,自营小程序,厨房用品,新客户,2666,912,641,440
2026-05,云岭市,自营小程序,收纳用品,新客户,2285,740,516,357
2026-05,云岭市,自营小程序,清洁用品,新客户,2381,864,593,404
2026-05,云岭市,自营小程序,小家电,新客户,2190,583,400,274
2026-05,云岭市,自营小程序,厨房用品,老客户,2093,813,571,426
2026-05,云岭市,自营小程序,收纳用品,老客户,1794,642,445,330
2026-05,云岭市,自营小程序,清洁用品,老客户,1868,745,507,380
2026-05,云岭市,自营小程序,小家电,老客户,1719,527,370,277
2026-05,云岭市,第三方平台,厨房用品,新客户,2033,709,494,330
2026-05,云岭市,第三方平台,收纳用品,新客户,1743,569,398,275
2026-05,云岭市,第三方平台,清洁用品,新客户,1815,659,462,318
2026-05,云岭市,第三方平台,小家电,新客户,1670,446,313,212
2026-05,云岭市,第三方平台,厨房用品,老客户,1669,639,440,330
2026-05,云岭市,第三方平台,收纳用品,老客户,1430,520,359,270
2026-05,云岭市,第三方平台,清洁用品,老客户,1490,593,414,309
2026-05,云岭市,第三方平台,小家电,老客户,1371,413,285,216
2026-05,东澜市,自营App,厨房用品,新客户,6358,2253,1576,1068
2026-05,东澜市,自营App,收纳用品,新客户,5449,1740,1186,821
2026-05,东澜市,自营App,清洁用品,新客户,5677,2104,1443,973
2026-05,东澜市,自营App,小家电,新客户,5222,116,79,53
2026-05,东澜市,自营App,厨房用品,老客户,4742,1839,1282,949
2026-05,东澜市,自营App,收纳用品,老客户,4064,1465,1016,766
2026-05,东澜市,自营App,清洁用品,老客户,4234,1723,1180,873
2026-05,东澜市,自营App,小家电,老客户,3895,96,67,50
2026-05,东澜市,自营小程序,厨房用品,新客户,4578,1639,1145,779
2026-05,东澜市,自营小程序,收纳用品,新客户,3924,1230,839,574
2026-05,东澜市,自营小程序,清洁用品,新客户,4087,1547,1078,733
2026-05,东澜市,自营小程序,小家电,新客户,3760,83,58,39
2026-05,东澜市,自营小程序,厨房用品,老客户,3491,1337,925,696
2026-05,东澜市,自营小程序,收纳用品,老客户,2993,1040,711,530
2026-05,东澜市,自营小程序,清洁用品,老客户,3117,1244,857,647
2026-05,东澜市,自营小程序,小家电,老客户,2868,71,50,37
2026-05,东澜市,第三方平台,厨房用品,新客户,3429,1218,855,573
2026-05,东澜市,第三方平台,收纳用品,新客户,2939,956,671,458
2026-05,东澜市,第三方平台,清洁用品,新客户,3061,1128,791,531
2026-05,东澜市,第三方平台,小家电,新客户,2816,63,43,29
2026-05,东澜市,第三方平台,厨房用品,老客户,2673,1034,715,544
2026-05,东澜市,第三方平台,收纳用品,老客户,2291,813,562,417
2026-05,东澜市,第三方平台,清洁用品,老客户,2387,979,672,503
2026-05,东澜市,第三方平台,小家电,老客户,2196,53,37,28
2026-05,海岳市,自营App,厨房用品,新客户,5436,1864,1290,877
2026-05,海岳市,自营App,收纳用品,新客户,4659,1485,1041,697
2026-05,海岳市,自营App,清洁用品,新客户,4854,1830,1263,849
2026-05,海岳市,自营App,小家电,新客户,4465,99,68,46
2026-05,海岳市,自营App,厨房用品,老客户,3919,1526,1038,790
2026-05,海岳市,自营App,收纳用品,老客户,3360,1188,834,617
2026-05,海岳市,自营App,清洁用品,老客户,3500,1449,989,736
2026-05,海岳市,自营App,小家电,老客户,3220,79,54,40
2026-05,海岳市,自营小程序,厨房用品,新客户,3734,1325,904,618
2026-05,海岳市,自营小程序,收纳用品,新客户,3200,999,685,464
2026-05,海岳市,自营小程序,清洁用品,新客户,3334,1215,834,560
2026-05,海岳市,自营小程序,小家电,新客户,3067,65,45,31
2026-05,海岳市,自营小程序,厨房用品,老客户,2911,1113,768,573
2026-05,海岳市,自营小程序,收纳用品,老客户,2496,869,605,453
2026-05,海岳市,自营小程序,清洁用品,老客户,2599,1077,738,561
2026-05,海岳市,自营小程序,小家电,老客户,2392,58,40,30
2026-05,海岳市,第三方平台,厨房用品,新客户,3018,1045,716,487
2026-05,海岳市,第三方平台,收纳用品,新客户,2587,835,585,391
2026-05,海岳市,第三方平台,清洁用品,新客户,2694,973,666,457
2026-05,海岳市,第三方平台,小家电,新客户,2479,54,38,26
2026-05,海岳市,第三方平台,厨房用品,老客户,2211,846,574,437
2026-05,海岳市,第三方平台,收纳用品,老客户,1896,690,479,363
2026-05,海岳市,第三方平台,清洁用品,老客户,1974,812,557,415
2026-05,海岳市,第三方平台,小家电,老客户,1817,45,32,24
2026-05,南浦市,自营App,厨房用品,新客户,4833,1678,1138,774
2026-05,南浦市,自营App,收纳用品,新客户,4142,1347,923,624
2026-05,南浦市,自营App,清洁用品,新客户,4315,1557,1070,718
2026-05,南浦市,自营App,小家电,新客户,3970,1057,721,485
2026-05,南浦市,自营App,厨房用品,老客户,4548,1778,1221,916
2026-05,南浦市,自营App,收纳用品,老客户,3898,1412,985,744
2026-05,南浦市,自营App,清洁用品,老客户,4060,1617,1133,850
2026-05,南浦市,自营App,小家电,老客户,3736,1161,793,605
2026-05,南浦市,自营小程序,厨房用品,新客户,3611,1272,884,599
2026-05,南浦市,自营小程序,收纳用品,新客户,3096,1005,688,467
2026-05,南浦市,自营小程序,清洁用品,新客户,3224,1184,830,554
