month,city,sales_channel,category_l1,gmv,refund_amount,net_sales,cogs,gross_profit,marketing_expense,fulfillment_expense,channel_fee,contribution_profit
2026-02,南浦市,自营App,小家电,260662.14,21473.25,239188.89,165278.17,73910.72,8026.25,5538.70,3127.95,57217.82
2026-02,南浦市,自营小程序,厨房用品,81865.47,4186.19,77679.28,50273.69,27405.59,2183.30,5718.15,818.65,18685.49
2026-02,南浦市,自营小程序,收纳用品,67796.10,4111.32,63684.78,37306.76,26378.02,1808.07,4641.45,677.96,19250.54
2026-02,南浦市,自营小程序,清洁用品,56090.90,2437.70,53653.20,32988.38,20664.82,1495.91,5407.75,560.91,13200.25
2026-02,南浦市,自营小程序,小家电,177320.82,14497.29,162823.53,114831.43,47992.10,4729.03,3807.25,1773.21,37682.61
2026-02,南浦市,第三方平台,厨房用品,68703.82,3487.91,65215.91,40037.57,25178.34,1669.91,4573.55,5633.71,13301.17
2026-02,南浦市,第三方平台,收纳用品,54170.56,3270.38,50900.18,28388.34,22511.84,1316.66,3521.10,4441.99,13232.09
2026-02,南浦市,第三方平台,清洁用品,48267.82,2054.91,46212.91,27039.72,19173.19,1173.19,4403.80,3957.96,9638.24
2026-02,南浦市,第三方平台,小家电,140138.14,11355.90,128782.24,86522.13,42260.11,3406.18,2880.90,11491.33,24481.70
2026-02,榕川市,自营App,厨房用品,103608.49,5396.74,98211.75,63042.57,35169.18,3233.24,7134.35,1243.30,23558.29
2026-02,榕川市,自营App,收纳用品,83081.66,5096.74,77984.92,44999.45,32985.47,2592.68,5567.80,996.98,23828.01
2026-02,榕川市,自营App,清洁用品,72876.67,3160.32,69716.35,41799.72,27916.63,2274.22,6819.10,874.52,17948.79
2026-02,榕川市,自营App,小家电,209440.05,17422.49,192017.56,131741.44,60276.12,6535.86,4447.45,2513.28,46779.53
2026-02,榕川市,自营小程序,厨房用品,70586.20,3655.20,66931.00,43639.06,23291.94,1866.33,4908.20,705.86,15811.55
2026-02,榕川市,自营小程序,收纳用品,56089.66,3414.64,52675.02,31104.30,21570.72,1483.04,3850.90,560.90,15675.88
2026-02,榕川市,自营小程序,清洁用品,46124.52,1979.21,44145.31,27062.98,17082.33,1219.55,4437.75,461.25,10963.78
2026-02,榕川市,自营小程序,小家电,144004.13,11729.78,132274.35,92016.40,40257.95,3807.53,3084.60,1440.04,31925.78
2026-02,榕川市,第三方平台,厨房用品,57851.87,2991.47,54860.40,34161.59,20698.81,1378.20,3841.20,4743.85,10735.56
2026-02,榕川市,第三方平台,收纳用品,46134.53,2778.29,43356.24,24290.60,19065.64,1099.06,3016.70,3783.03,11166.85
2026-02,榕川市,第三方平台,清洁用品,38090.07,1640.37,36449.70,21233.45,15216.25,907.42,3501.70,3123.39,7683.74
2026-02,榕川市,第三方平台,小家电,117214.25,9684.94,107529.31,71681.76,35847.55,2792.39,2429.85,9611.57,21013.74
2026-03,北辰市,自营App,厨房用品,124805.09,7928.64,116876.45,75242.02,41634.43,3417.89,9811.20,1497.66,26907.68
2026-03,北辰市,自营App,收纳用品,100292.78,7301.61,92991.17,54171.57,38819.60,2746.60,7767.20,1203.51,27102.29
2026-03,北辰市,自营App,清洁用品,84444.35,4332.21,80112.14,48374.75,31737.39,2312.58,9161.60,1013.33,19249.88
2026-03,北辰市,自营App,小家电,254064.55,25258.65,228805.90,160769.68,68036.22,6957.77,6221.60,3048.77,51808.08
2026-03,北辰市,自营小程序,厨房用品,81110.87,5065.96,76044.91,50441.03,25603.88,1949.52,6540.80,811.11,16302.45
2026-03,北辰市,自营小程序,收纳用品,64376.46,4788.48,59587.98,35494.88,24093.10,1547.30,5090.40,643.76,16811.64
2026-03,北辰市,自营小程序,清洁用品,54236.69,2770.93,51465.76,31665.31,19800.45,1303.59,6042.40,542.37,11912.09
2026-03,北辰市,自营小程序,小家电,169407.31,16522.73,152884.58,109859.04,43025.54,4071.75,4256.00,1694.07,33003.72
2026-03,北辰市,第三方平台,厨房用品,65047.77,4101.28,60946.49,38404.21,22542.28,1452.17,5017.60,5333.92,10738.59
2026-03,北辰市,第三方平台,收纳用品,52663.47,3897.28,48766.19,27519.21,21246.98,1175.70,3953.60,4318.40,11799.28
2026-03,北辰市,第三方平台,清洁用品,43134.14,2213.88,40920.26,24058.06,16862.20,962.96,4603.20,3537.00,7759.04
2026-03,北辰市,第三方平台,小家电,139122.54,13442.23,125680.31,85601.10,40079.21,3105.87,3309.60,11408.05,22255.69
2026-03,云岭市,自营App,厨房用品,103787.27,6486.51,97300.76,62925.45,34375.31,2844.15,8254.40,1245.45,22031.31
2026-03,云岭市,自营App,收纳用品,83968.34,6225.08,77743.26,45572.77,32170.49,2301.04,6524.00,1007.62,22337.83
2026-03,云岭市,自营App,清洁用品,71567.58,3733.63,67833.95,40607.38,27226.57,1961.21,7728.00,858.81,16678.55
2026-03,云岭市,自营App,小家电,219118.66,21405.53,197713.13,139202.32,58510.81,6004.64,5336.80,2629.42,44539.95
2026-03,云岭市,自营小程序,厨房用品,67502.37,4261.20,63241.17,41663.22,21577.95,1643.90,5432.00,675.02,13827.03
2026-03,云岭市,自营小程序,收纳用品,53778.02,3907.93,49870.09,29940.10,19929.99,1309.67,4295.20,537.78,13787.34
2026-03,云岭市,自营小程序,清洁用品,45315.89,2326.02,42989.87,26302.37,16687.50,1103.59,5023.20,453.16,10107.55
2026-03,云岭市,自营小程序,小家电,139215.44,13628.45,125586.99,89419.07,36167.92,3390.34,3432.80,1392.15,27952.63
2026-03,云岭市,第三方平台,厨房用品,56484.10,3493.06,52991.04,33062.32,19928.72,1214.71,4334.40,4631.70,9747.91
2026-03,云岭市,第三方平台,收纳用品,45565.81,3313.66,42252.15,24009.20,18242.95,979.91,3432.80,3736.40,10093.84
2026-03,云岭市,第三方平台,清洁用品,38790.06,1970.80,36819.26,21505.77,15313.49,834.19,4082.40,3180.78,7216.12
2026-03,云岭市,第三方平台,小家电,123386.67,12223.78,111162.89,75830.23,35332.66,2653.47,2917.60,10117.71,19643.88
2026-03,东澜市,自营App,厨房用品,169944.18,8871.91,161072.27,103760.23,57312.04,5683.92,12074.55,2039.33,37514.24
2026-03,东澜市,自营App,收纳用品,139248.76,8411.34,130837.42,75244.15,55593.27,4657.28,9685.90,1670.99,39579.10
2026-03,东澜市,自营App,清洁用品,120099.32,5222.92,114876.40,67876.89,46999.51,4016.82,11746.30,1441.19,29795.20
2026-03,东澜市,自营App,小家电,358157.45,29322.88,328834.57,224403.12,104431.45,11978.85,7938.60,4297.89,80216.11
2026-03,东澜市,自营小程序,厨房用品,111118.52,5764.02,105354.50,69297.45,36057.05,3204.04,8175.95,1111.19,23565.87
2026-03,东澜市,自营小程序,收纳用品,87148.55,5295.01,81853.54,48244.71,33608.83,2512.88,6272.10,871.49,23952.36
2026-03,东澜市,自营小程序,清洁用品,75021.21,3223.73,71797.48,43516.12,28281.36,2163.19,7534.60,750.21,17833.36
2026-03,东澜市,自营小程序,小家电,228918.45,18728.51,210189.94,146361.81,63828.13,6600.73,5120.70,2289.18,49817.52
2026-03,东澜市,第三方平台,厨房用品,95512.59,4956.92,90555.67,56482.44,34073.23,2431.62,6615.50,7832.03,17194.08
2026-03,东澜市,第三方平台,收纳用品,76678.92,4710.41,71968.51,40383.68,31584.83,1952.14,5186.35,6287.67,18158.67
2026-03,东澜市,第三方平台,清洁用品,66867.63,2861.76,64005.87,36784.83,27221.04,1702.36,6342.80,5483.15,13692.73
2026-03,东澜市,第三方平台,小家电,204408.40,16963.07,187445.33,124110.24,63335.09,5203.97,4363.20,16761.49,37006.43
2026-03,海岳市,自营App,厨房用品,149661.99,7809.33,141852.66,90269.14,51583.52,4942.67,10675.70,1795.94,34169.21
2026-03,海岳市,自营App,收纳用品,123838.73,7386.84,116451.89,67026.61,49425.28,4089.84,8670.85,1486.06,35178.53
2026-03,海岳市,自营App,清洁用品,103804.57,4388.58,99415.99,59931.89,39484.10,3428.20,10231.30,1245.65,24578.95
2026-03,海岳市,自营App,小家电,315477.76,26202.55,289275.21,199643.21,89632.00,10418.83,6933.65,3785.73,68493.79
2026-03,海岳市,自营小程序,厨房用品,96862.51,5086.88,91775.63,59909.37,31866.26,2754.80,7100.30,968.63,21042.53
2026-03,海岳市,自营小程序,收纳用品,78601.03,4870.84,73730.19,43137.45,30592.74,2235.43,5565.10,786.01,22006.20
2026-03,海岳市,自营小程序,清洁用品,64722.40,2774.18,61948.22,38083.89,23864.33,1840.72,6519.55,647.22,14856.84
2026-03,海岳市,自营小程序,小家电,205077.28,16644.70,188432.58,132917.47,55515.11,5832.45,4600.55,2050.77,43031.34
2026-03,海岳市,第三方平台,厨房用品,82745.30,4351.87,78393.43,48348.12,30045.31,2129.92,5666.10,6785.11,15464.18
2026-03,海岳市,第三方平台,收纳用品,63697.64,3859.41,59838.23,33361.88,26476.35,1639.62,4332.90,5223.21,15280.62
2026-03,海岳市,第三方平台,清洁用品,54560.98,2315.11,52245.87,30407.29,21838.58,1404.44,5216.65,4474.00,10743.49
2026-03,海岳市,第三方平台,小家电,170186.39,14069.97,156116.42,104370.82,51745.60,4380.71,3656.20,13955.28,29753.41
2026-03,南浦市,自营App,厨房用品,156508.34,8181.20,148327.14,95767.74,52559.40,4749.51,10757.30,1878.10,35174.49
2026-03,南浦市,自营App,收纳用品,130935.62,8030.55,122905.07,71403.06,51502.01,3973.46,8783.35,1571.23,37173.97
2026-03,南浦市,自营App,清洁用品,106879.88,4666.00,102213.88,60648.52,41565.36,3243.45,10170.45,1282.56,26868.90
2026-03,南浦市,自营App,小家电,332846.53,27157.97,305688.56,211624.63,94063.93,10100.79,7158.60,3994.16,72810.38
2026-03,南浦市,自营小程序,厨房用品,105727.13,5556.80,100170.33,66071.27,34099.06,2777.80,7410.80,1057.27,22853.19
2026-03,南浦市,自营小程序,收纳用品,83865.29,5032.89,78832.40,46421.89,32410.51,2203.41,5756.95,838.65,23611.50
2026-03,南浦市,自营小程序,清洁用品,73667.75,3219.48,70448.27,42705.09,27743.18,1935.49,7110.10,736.68,17960.91
2026-03,南浦市,自营小程序,小家电,219581.39,18249.29,201332.10,142426.87,58905.23,5769.11,4767.55,2195.81,46172.76
2026-03,南浦市,第三方平台,厨房用品,83435.38,4324.85,79110.53,49311.21,29799.32,1992.88,5587.20,6841.70,15377.54
2026-03,南浦市,第三方平台,收纳用品,67254.46,4139.56,63114.90,35542.22,27572.68,1606.39,4413.50,5514.87,16037.92
2026-03,南浦市,第三方平台,清洁用品,56683.24,2440.06,54243.18,31248.37,22994.81,1353.89,5189.50,4648.03,11803.39
2026-03,南浦市,第三方平台,小家电,179809.88,14812.82,164997.06,110442.31,54554.75,4294.80,3705.40,14744.41,31810.14
2026-03,榕川市,自营App,厨房用品,133843.99,6821.79,127022.20,81423.70,45598.50,4176.40,9113.15,1606.13,30702.82
2026-03,榕川市,自营App,收纳用品,106330.51,6536.37,99794.14,57264.37,42529.77,3317.89,7144.05,1275.97,30791.86
2026-03,榕川市,自营App,清洁用品,91836.93,3899.09,87937.84,52464.84,35473.00,2865.63,8700.90,1102.04,22804.43
2026-03,榕川市,自营App,小家电,278315.84,22546.81,255769.03,175770.35,79998.68,8684.43,5936.40,3339.79,62038.06
2026-03,榕川市,自营小程序,厨房用品,84956.61,4503.47,80453.14,52722.55,27730.59,2303.58,5863.65,849.57,18713.79
2026-03,榕川市,自营小程序,收纳用品,68517.12,4133.68,64383.44,37791.83,26591.61,1857.83,4685.10,685.17,19363.51
2026-03,榕川市,自营小程序,清洁用品,57913.80,2503.06,55410.74,33731.27,21679.47,1570.32,5572.65,579.14,13957.36
2026-03,榕川市,自营小程序,小家电,174956.71,14581.04,160375.67,113061.41,47314.26,4743.91,3787.85,1749.57,37032.93
2026-03,榕川市,第三方平台,厨房用品,70971.62,3652.99,67318.63,41914.99,25403.64,1689.13,4689.95,5819.67,13204.89
2026-03,榕川市,第三方平台,收纳用品,56660.21,3494.31,53165.90,29663.29,23502.61,1348.51,3719.95,4646.14,13788.01
2026-03,榕川市,第三方平台,清洁用品,48857.52,2116.63,46740.89,27085.94,19654.95,1162.81,4462.00,4006.32,10023.82
2026-03,榕川市,第三方平台,小家电,153686.64,12650.67,141035.97,93695.09,47340.88,3657.74,3162.20,12602.30,27918.64
2026-04,北辰市,自营App,厨房用品,122022.99,7579.61,114443.38,73227.20,41216.18,3433.10,9559.20,1464.28,26759.60
2026-04,北辰市,自营App,收纳用品,99790.80,7309.80,92481.00,54141.21,38339.79,2807.60,7795.20,1197.49,26539.50
2026-04,北辰市,自营App,清洁用品,83055.73,4327.26,78728.47,47357.24,31371.23,2336.77,9049.60,996.67,18988.19
2026-04,北辰市,自营App,小家电,248147.65,24513.37,223634.28,157735.43,65898.85,6981.61,6081.60,2977.77,49857.87
2026-04,北辰市,自营小程序,厨房用品,79018.95,5022.48,73996.47,48609.09,25387.38,1896.82,6339.20,790.19,16361.17
2026-04,北辰市,自营小程序,收纳用品,62483.29,4639.95,57843.34,34698.10,23145.24,1499.89,4989.60,624.83,16030.92
2026-04,北辰市,自营小程序,清洁用品,56496.59,2907.11,53589.48,32779.47,20810.01,1356.18,6238.40,564.97,12650.46
2026-04,北辰市,自营小程序,小家电,168551.76,16414.80,152136.96,109172.84,42964.12,4046.02,4194.40,1685.52,33038.18
2026-04,北辰市,第三方平台,厨房用品,63260.21,3939.01,59321.20,37082.90,22238.30,1395.63,4855.20,5187.34,10800.13
2026-04,北辰市,第三方平台,收纳用品,51321.78,3820.62,47501.16,26990.63,20510.53,1132.25,3869.60,4208.39,11300.29
2026-04,北辰市,第三方平台,清洁用品,43720.42,2251.51,41468.91,24093.76,17375.15,964.55,4614.40,3585.07,8211.13
2026-04,北辰市,第三方平台,小家电,131741.58,12917.87,118823.71,81297.64,37526.07,2906.45,3136.00,10802.81,20680.81
2026-04,云岭市,自营App,厨房用品,100874.79,6239.94,94634.85,60828.09,33806.76,2842.20,7918.40,1210.50,21835.66
2026-04,云岭市,自营App,收纳用品,79337.34,5827.19,73510.15,42803.57,30706.58,2235.37,6137.60,952.05,21381.56
2026-04,云岭市,自营App,清洁用品,67880.19,3531.58,64348.61,38572.12,25776.49,1912.56,7386.40,814.56,15662.97
2026-04,云岭市,自营App,小家电,212706.55,21090.94,191615.61,134846.64,56768.97,5993.12,5241.60,2552.48,42981.77
2026-04,云岭市,自营小程序,厨房用品,69101.85,4277.98,64823.87,42333.60,22490.27,1656.48,5521.60,691.02,14621.17
2026-04,云岭市,自营小程序,收纳用品,54836.92,3992.76,50844.16,30213.82,20630.34,1314.52,4345.60,548.37,14421.85
2026-04,云岭市,自营小程序,清洁用品,47106.06,2397.57,44708.49,27251.96,17456.53,1129.20,5258.40,471.06,10597.87
2026-04,云岭市,自营小程序,小家电,144070.65,13947.11,130123.54,92966.97,37156.57,3453.59,3595.20,1440.71,28667.07
2026-04,云岭市,第三方平台,厨房用品,54933.73,3399.20,51534.53,32019.54,19514.99,1204.95,4222.40,4504.57,9583.07
2026-04,云岭市,第三方平台,收纳用品,44518.25,3307.19,41211.06,23392.05,17819.01,976.49,3337.60,3650.50,9854.42
2026-04,云岭市,第三方平台,清洁用品,37138.98,1902.28,35236.70,20456.52,14780.18,814.63,3931.20,3045.40,6988.95
2026-04,云岭市,第三方平台,小家电,113214.60,11275.53,101939.07,69405.83,32533.24,2483.33,2688.00,9283.60,18078.31
2026-04,东澜市,自营App,厨房用品,164345.07,8665.93,155679.14,100121.43,55557.71,6828.31,11822.05,1972.14,34935.21
2026-04,东澜市,自营App,收纳用品,136289.66,8178.31,128111.35,73682.78,54428.57,5662.65,9458.65,1635.48,37671.79
2026-04,东澜市,自营App,清洁用品,117581.95,5063.05,112518.90,67472.04,45046.86,4885.37,11514.00,1410.98,27236.51
2026-04,东澜市,自营App,小家电,193490.36,15889.89,177600.47,120462.33,57138.14,8039.25,4252.10,2321.88,42524.91
2026-04,东澜市,自营小程序,厨房用品,107553.18,5717.77,101835.41,66812.15,35023.26,3916.62,7827.50,1075.53,22203.61
2026-04,东澜市,自营小程序,收纳用品,87990.63,5298.60,82692.03,48730.98,33961.05,3204.24,6251.90,879.91,23625.00
2026-04,东澜市,自营小程序,清洁用品,75608.12,3222.73,72385.39,44282.48,28102.91,2753.32,7529.55,756.08,17063.96
2026-04,东澜市,自营小程序,小家电,125065.73,10463.80,114601.93,79687.17,34914.76,4554.36,2787.60,1250.66,26322.14
2026-04,东澜市,第三方平台,厨房用品,92607.66,4822.98,87784.68,54706.87,33077.81,2998.55,6368.05,7593.83,16117.38
2026-04,东澜市,第三方平台,收纳用品,75714.02,4565.93,71148.09,39629.50,31518.59,2451.55,5135.85,6208.55,17722.64
2026-04,东澜市,第三方平台,清洁用品,64368.08,2772.81,61595.27,35963.19,25632.08,2084.18,6130.70,5278.18,12139.02
2026-04,东澜市,第三方平台,小家电,108841.28,8911.54,99929.74,65850.74,34079.00,3524.19,2343.20,8924.98,19286.63
2026-04,海岳市,自营App,厨房用品,144814.97,7519.69,137295.28,86670.86,50624.42,6054.14,10226.25,1737.78,32606.25
2026-04,海岳市,自营App,收纳用品,116438.27,7125.99,109312.28,63623.78,45688.50,4867.82,8125.45,1397.26,31297.97
2026-04,海岳市,自营App,清洁用品,99705.81,4249.67,95456.14,57179.40,38276.74,4168.30,9690.95,1196.47,23221.02
2026-04,海岳市,自营App,小家电,165060.64,13666.98,151393.66,104183.58,47210.08,6900.53,3646.10,1980.73,34682.72
2026-04,海岳市,自营小程序,厨房用品,93686.02,4839.56,88846.46,57286.40,31560.06,3408.74,6782.15,936.86,20432.31
2026-04,海岳市,自营小程序,收纳用品,76133.00,4575.78,71557.22,42452.94,29104.28,2770.08,5413.60,761.33,20159.27
2026-04,海岳市,自营小程序,清洁用品,64864.47,2804.66,62059.81,38020.78,24039.03,2360.07,6453.90,648.64,14576.42
2026-04,海岳市,自营小程序,小家电,108694.66,8992.31,99702.35,69870.47,29831.88,3954.82,2418.95,1086.95,22371.16
2026-04,海岳市,第三方平台,厨房用品,79580.10,4079.89,75500.21,46473.18,29027.03,2576.50,5499.45,6525.57,14425.51
2026-04,海岳市,第三方平台,收纳用品,65562.97,3971.20,61591.77,34617.11,26974.66,2122.68,4449.05,5376.16,15026.77
2026-04,海岳市,第三方平台,清洁用品,55600.17,2402.39,53197.78,31122.13,22075.65,1800.12,5297.45,4559.21,10418.87
2026-04,海岳市,第三方平台,小家电,91577.17,7570.10,84007.07,55907.61,28099.46,2964.91,1954.35,7509.33,15670.87
2026-04,南浦市,自营App,厨房用品,155598.00,8037.69,147560.31,93425.97,54134.34,4684.54,10733.05,1867.18,36849.57
2026-04,南浦市,自营App,收纳用品,124465.34,7605.51,116859.83,67003.39,49856.44,3747.24,8346.85,1493.58,36268.77
2026-04,南浦市,自营App,清洁用品,107177.30,4653.20,102524.10,61704.95,40819.15,3226.76,10165.60,1286.13,26140.66
2026-04,南浦市,自营App,小家电,330966.33,26710.88,304255.45,209772.20,94483.25,9964.30,7032.50,3971.60,73514.85
2026-04,南浦市,自营小程序,厨房用品,102291.97,5234.61,97057.36,62801.35,34256.01,2705.74,7134.35,1022.92,23393.00
2026-04,南浦市,自营小程序,收纳用品,80492.01,4973.59,75518.42,44263.20,31255.22,2129.11,5519.30,804.92,22801.89
2026-04,南浦市,自营小程序,清洁用品,69941.86,2984.06,66957.80,40994.68,25963.12,1850.04,6731.80,699.42,16681.86
2026-04,南浦市,自营小程序,小家电,208590.97,17059.03,191531.94,135578.52,55953.42,5517.47,4539.60,2085.91,43810.44
2026-04,南浦市,第三方平台,厨房用品,83644.08,4356.50,79287.58,48861.94,30425.64,2006.09,5567.80,6858.81,15992.94
2026-04,南浦市,第三方平台,收纳用品,65431.25,4021.48,61409.77,34500.49,26909.28,1569.28,4301.95,5365.36,15672.69
2026-04,南浦市,第三方平台,清洁用品,57264.27,2431.04,54833.23,32069.97,22763.26,1373.41,5262.25,4695.67,11431.93
2026-04,南浦市,第三方平台,小家电,176199.03,14452.73,161746.30,107475.59,54270.71,4225.89,3598.70,14448.32,31997.80
2026-04,榕川市,自营App,厨房用品,133523.88,6874.31,126649.57,80444.90,46204.67,4084.96,9113.15,1602.29,31404.27
2026-04,榕川市,自营App,收纳用品,105641.57,6405.66,99235.91,57527.00,41708.91,3231.94,7119.80,1267.70,30089.47
2026-04,榕川市,自营App,清洁用品,92500.55,3947.93,88552.62,52747.09,35805.53,2829.91,8657.25,1110.01,23208.36
2026-04,榕川市,自营App,小家电,273068.12,22179.85,250888.27,173817.97,77070.30,8354.10,5849.10,3276.82,59590.28
