month,city,sales_channel,category_l1,category_l2,customer_type,promotion_type,paying_customers,paid_orders,units_sold,gmv,refund_amount
2026-04,北辰市,自营App,收纳用品,衣物收纳,老客户,优惠券,49,65,100,3891.00,283.55
2026-04,北辰市,自营App,收纳用品,衣物收纳,老客户,平台大促,27,35,54,1882.98,141.45
2026-04,北辰市,自营App,收纳用品,衣物收纳,老客户,会员优惠,49,65,100,3832.00,277.66
2026-04,北辰市,自营App,收纳用品,空间整理,老客户,无促销,146,192,296,16661.84,1228.18
2026-04,北辰市,自营App,收纳用品,空间整理,老客户,优惠券,43,56,86,4434.16,332.72
2026-04,北辰市,自营App,收纳用品,空间整理,老客户,平台大促,24,31,48,2237.76,166.29
2026-04,北辰市,自营App,收纳用品,空间整理,老客户,会员优惠,43,57,89,4502.51,330.55
2026-04,北辰市,自营App,清洁用品,清洁工具,新客户,无促销,228,247,417,15745.92,820.33
2026-04,北辰市,自营App,清洁用品,清洁工具,新客户,优惠券,67,74,126,4501.98,240.37
2026-04,北辰市,自营App,清洁用品,清洁工具,新客户,平台大促,37,41,70,2246.30,118.81
2026-04,北辰市,自营App,清洁用品,清洁工具,新客户,会员优惠,41,44,74,2538.20,131.00
2026-04,北辰市,自营App,清洁用品,家居耗材,新客户,无促销,202,220,366,9091.44,473.62
2026-04,北辰市,自营App,清洁用品,家居耗材,新客户,优惠券,60,65,108,2535.84,131.27
2026-04,北辰市,自营App,清洁用品,家居耗材,新客户,平台大促,33,36,60,1270.80,63.67
2026-04,北辰市,自营App,清洁用品,家居耗材,新客户,会员优惠,36,40,67,1524.25,77.65
2026-04,北辰市,自营App,清洁用品,清洁工具,老客户,无促销,196,261,437,16501.12,859.67
2026-04,北辰市,自营App,清洁用品,清洁工具,老客户,优惠券,58,75,127,4537.71,242.28
2026-04,北辰市,自营App,清洁用品,清洁工具,老客户,平台大促,32,42,71,2278.39,120.50
2026-04,北辰市,自营App,清洁用品,清洁工具,老客户,会员优惠,58,75,125,4287.50,221.29
2026-04,北辰市,自营App,清洁用品,家居耗材,老客户,无促销,174,225,379,9414.36,490.44
2026-04,北辰市,自营App,清洁用品,家居耗材,老客户,优惠券,51,66,112,2629.76,136.13
2026-04,北辰市,自营App,清洁用品,家居耗材,老客户,平台大促,29,37,62,1313.16,65.79
2026-04,北辰市,自营App,清洁用品,家居耗材,老客户,会员优惠,52,68,116,2639.00,134.44
2026-04,北辰市,自营App,小家电,厨房小电,新客户,无促销,150,164,186,44230.80,4461.42
2026-04,北辰市,自营App,小家电,厨房小电,新客户,优惠券,44,49,55,12260.05,1177.24
2026-04,北辰市,自营App,小家电,厨房小电,新客户,平台大促,24,26,29,5751.28,565.14
2026-04,北辰市,自营App,小家电,厨房小电,新客户,会员优惠,27,29,32,7024.32,688.39
2026-04,北辰市,自营App,小家电,生活电器,新客户,无促销,133,146,162,29668.68,2910.13
2026-04,北辰市,自营App,小家电,生活电器,新客户,优惠券,39,42,46,7930.86,753.77
2026-04,北辰市,自营App,小家电,生活电器,新客户,平台大促,22,25,28,4350.36,417.09
2026-04,北辰市,自营App,小家电,生活电器,新客户,会员优惠,24,26,29,4844.45,490.30
2026-04,北辰市,自营App,小家电,厨房小电,老客户,无促销,134,177,198,47084.40,4749.25
2026-04,北辰市,自营App,小家电,厨房小电,老客户,优惠券,39,52,58,12928.78,1241.45
2026-04,北辰市,自营App,小家电,厨房小电,老客户,平台大促,22,29,32,6346.24,623.60
2026-04,北辰市,自营App,小家电,厨房小电,老客户,会员优惠,40,51,58,12731.58,1247.70
2026-04,北辰市,自营App,小家电,生活电器,老客户,无促销,119,155,172,31500.08,3089.76
2026-04,北辰市,自营App,小家电,生活电器,老客户,优惠券,35,45,51,8792.91,835.70
2026-04,北辰市,自营App,小家电,生活电器,老客户,平台大促,19,25,28,4350.36,417.09
2026-04,北辰市,自营App,小家电,生活电器,老客户,会员优惠,35,45,50,8352.50,845.34
2026-04,北辰市,自营小程序,厨房用品,烹饪器具,新客户,无促销,157,171,247,16699.67,1065.39
2026-04,北辰市,自营小程序,厨房用品,烹饪器具,新客户,优惠券,46,50,70,4370.80,279.94
2026-04,北辰市,自营小程序,厨房用品,烹饪器具,新客户,平台大促,26,29,41,2305.02,148.27
2026-04,北辰市,自营小程序,厨房用品,烹饪器具,新客户,会员优惠,28,31,44,2717.44,175.43
2026-04,北辰市,自营小程序,厨房用品,餐厨工具,新客户,无促销,139,151,216,6972.48,436.95
2026-04,北辰市,自营小程序,厨房用品,餐厨工具,新客户,优惠券,41,44,61,1839.76,115.28
2026-04,北辰市,自营小程序,厨房用品,餐厨工具,新客户,平台大促,23,25,36,979.20,63.19
2026-04,北辰市,自营小程序,厨房用品,餐厨工具,新客户,会员优惠,25,27,38,1111.12,67.35
2026-04,北辰市,自营小程序,厨房用品,烹饪器具,老客户,无促销,139,184,264,17849.04,1138.72
2026-04,北辰市,自营小程序,厨房用品,烹饪器具,老客户,优惠券,41,53,75,4683.00,299.94
2026-04,北辰市,自营小程序,厨房用品,烹饪器具,老客户,平台大促,23,30,43,2417.46,155.50
2026-04,北辰市,自营小程序,厨房用品,烹饪器具,老客户,会员优惠,41,53,75,4632.00,299.04
2026-04,北辰市,自营小程序,厨房用品,餐厨工具,老客户,无促销,123,164,231,7456.68,467.29
2026-04,北辰市,自营小程序,厨房用品,餐厨工具,老客户,优惠券,36,46,66,1990.56,124.73
2026-04,北辰市,自营小程序,厨房用品,餐厨工具,老客户,平台大促,20,26,37,1006.40,64.95
2026-04,北辰市,自营小程序,厨房用品,餐厨工具,老客户,会员优惠,37,48,68,1988.32,120.51
2026-04,北辰市,自营小程序,收纳用品,衣物收纳,新客户,无促销,127,140,214,8705.52,657.49
2026-04,北辰市,自营小程序,收纳用品,衣物收纳,新客户,优惠券,37,40,62,2356.62,167.31
2026-04,北辰市,自营小程序,收纳用品,衣物收纳,新客户,平台大促,21,23,35,1209.25,91.02
2026-04,北辰市,自营小程序,收纳用品,衣物收纳,新客户,会员优惠,23,25,39,1454.31,107.27
2026-04,北辰市,自营小程序,收纳用品,空间整理,新客户,无促销,112,122,188,10227.20,772.97
2026-04,北辰市,自营小程序,收纳用品,空间整理,新客户,优惠券,33,36,55,2833.60,200.61
2026-04,北辰市,自营小程序,收纳用品,空间整理,新客户,平台大促,18,20,31,1437.47,105.93
2026-04,北辰市,自营小程序,收纳用品,空间整理,新客户,会员优惠,20,22,34,1707.14,122.17
2026-04,北辰市,自营小程序,收纳用品,衣物收纳,老客户,无促销,107,140,214,8705.52,657.49
2026-04,北辰市,自营小程序,收纳用品,衣物收纳,老客户,优惠券,31,41,65,2470.65,175.41
2026-04,北辰市,自营小程序,收纳用品,衣物收纳,老客户,平台大促,17,22,34,1174.70,88.42
2026-04,北辰市,自营小程序,收纳用品,衣物收纳,老客户,会员优惠,32,42,65,2423.85,178.78
2026-04,北辰市,自营小程序,收纳用品,空间整理,老客户,无促销,95,123,192,10444.80,789.41
2026-04,北辰市,自营小程序,收纳用品,空间整理,老客户,优惠券,28,37,57,2936.64,207.91
2026-04,北辰市,自营小程序,收纳用品,空间整理,老客户,平台大促,16,21,32,1483.84,109.35
2026-04,北辰市,自营小程序,收纳用品,空间整理,老客户,会员优惠,28,37,58,2912.18,208.41
2026-04,北辰市,自营小程序,清洁用品,清洁工具,新客户,无促销,156,172,291,10929.96,556.08
2026-04,北辰市,自营小程序,清洁用品,清洁工具,新客户,优惠券,46,50,83,2861.01,144.35
2026-04,北辰市,自营小程序,清洁用品,清洁工具,新客户,平台大促,26,28,47,1462.17,74.06
2026-04,北辰市,自营小程序,清洁用品,清洁工具,新客户,会员优惠,28,31,51,1717.68,87.14
2026-04,北辰市,自营小程序,清洁用品,家居耗材,新客户,无促销,138,154,260,6341.40,338.38
2026-04,北辰市,自营小程序,清洁用品,家居耗材,新客户,优惠券,41,44,74,1677.58,88.53
2026-04,北辰市,自营小程序,清洁用品,家居耗材,新客户,平台大促,23,25,41,835.58,41.66
2026-04,北辰市,自营小程序,清洁用品,家居耗材,新客户,会员优惠,25,27,45,993.60,50.54
2026-04,北辰市,自营小程序,清洁用品,清洁工具,老客户,无促销,134,178,303,11380.68,579.01
2026-04,北辰市,自营小程序,清洁用品,清洁工具,老客户,优惠券,40,52,87,2998.89,151.30
2026-04,北辰市,自营小程序,清洁用品,清洁工具,老客户,平台大促,22,29,49,1524.39,77.21
2026-04,北辰市,自营小程序,清洁用品,清洁工具,老客户,会员优惠,40,52,88,2963.84,150.37
2026-04,北辰市,自营小程序,清洁用品,家居耗材,老客户,无促销,119,155,265,6463.35,344.89
2026-04,北辰市,自营小程序,清洁用品,家居耗材,老客户,优惠券,35,46,78,1768.26,93.32
2026-04,北辰市,自营小程序,清洁用品,家居耗材,老客户,平台大促,19,25,42,855.96,42.67
2026-04,北辰市,自营小程序,清洁用品,家居耗材,老客户,会员优惠,35,46,78,1722.24,87.60
2026-04,北辰市,自营小程序,小家电,厨房小电,新客户,无促销,103,113,129,30155.04,2966.15
2026-04,北辰市,自营小程序,小家电,厨房小电,新客户,优惠券,30,33,37,8074.51,808.47
2026-04,北辰市,自营小程序,小家电,厨房小电,新客户,平台大促,17,19,21,4119.78,392.01
2026-04,北辰市,自营小程序,小家电,厨房小电,新客户,会员优惠,19,21,24,5072.40,484.63
2026-04,北辰市,自营小程序,小家电,生活电器,新客户,无促销,92,101,112,20236.16,1926.34
2026-04,北辰市,自营小程序,小家电,生活电器,新客户,优惠券,27,29,32,5327.04,530.12
2026-04,北辰市,自营小程序,小家电,生活电器,新客户,平台大促,15,16,18,2760.66,267.87
2026-04,北辰市,自营小程序,小家电,生活电器,新客户,会员优惠,17,19,22,3641.00,357.86
2026-04,北辰市,自营小程序,小家电,厨房小电,老客户,无促销,92,119,133,31090.08,3058.12
2026-04,北辰市,自营小程序,小家电,厨房小电,老客户,优惠券,27,36,40,8729.20,874.02
2026-04,北辰市,自营小程序,小家电,厨房小电,老客户,平台大促,15,19,21,4119.78,392.01
2026-04,北辰市,自营小程序,小家电,厨房小电,老客户,会员优惠,28,37,41,8665.35,827.91
2026-04,北辰市,自营小程序,小家电,生活电器,老客户,无促销,82,107,121,21862.28,2081.14
2026-04,北辰市,自营小程序,小家电,生活电器,老客户,优惠券,24,31,35,5826.45,579.81
2026-04,北辰市,自营小程序,小家电,生活电器,老客户,平台大促,13,17,19,2914.03,282.75
2026-04,北辰市,自营小程序,小家电,生活电器,老客户,会员优惠,24,32,36,5958.00,585.59
2026-04,北辰市,第三方平台,厨房用品,烹饪器具,新客户,无促销,121,135,193,13579.48,843.29
2026-04,北辰市,第三方平台,厨房用品,烹饪器具,新客户,优惠券,36,40,56,3666.88,227.16
2026-04,北辰市,第三方平台,厨房用品,烹饪器具,新客户,平台大促,20,22,31,1868.99,116.69
2026-04,北辰市,第三方平台,厨房用品,烹饪器具,新客户,会员优惠,22,24,34,2224.96,138.84
2026-04,北辰市,第三方平台,厨房用品,餐厨工具,新客户,无促销,107,118,168,5740.56,360.06
2026-04,北辰市,第三方平台,厨房用品,餐厨工具,新客户,优惠券,32,35,49,1543.99,99.38
2026-04,北辰市,第三方平台,厨房用品,餐厨工具,新客户,平台大促,18,20,28,796.04,48.46
2026-04,北辰市,第三方平台,厨房用品,餐厨工具,新客户,会员优惠,19,21,30,932.10,56.58
2026-04,北辰市,第三方平台,厨房用品,烹饪器具,老客户,无促销,104,137,195,13720.20,852.03
2026-04,北辰市,第三方平台,厨房用品,烹饪器具,老客户,优惠券,31,41,58,3797.84,235.27
2026-04,北辰市,第三方平台,厨房用品,烹饪器具,老客户,平台大促,17,22,31,1868.99,116.69
2026-04,北辰市,第三方平台,厨房用品,烹饪器具,老客户,会员优惠,31,41,58,3795.52,236.85
2026-04,北辰市,第三方平台,厨房用品,餐厨工具,老客户,无促销,93,120,168,5740.56,360.06
2026-04,北辰市,第三方平台,厨房用品,餐厨工具,老客户,优惠券,27,35,49,1543.99,99.38
2026-04,北辰市,第三方平台,厨房用品,餐厨工具,老客户,平台大促,15,20,29,824.47,50.19
2026-04,北辰市,第三方平台,厨房用品,餐厨工具,老客户,会员优惠,28,36,52,1615.64,98.08
2026-04,北辰市,第三方平台,收纳用品,衣物收纳,新客户,无促销,96,106,164,7161.88,542.56
2026-04,北辰市,第三方平台,收纳用品,衣物收纳,新客户,优惠券,29,32,50,2032.50,143.94
2026-04,北辰市,第三方平台,收纳用品,衣物收纳,新客户,平台大促,16,18,28,1020.60,77.10
2026-04,北辰市,第三方平台,收纳用品,衣物收纳,新客户,会员优惠,17,19,29,1135.35,80.54
2026-04,北辰市,第三方平台,收纳用品,空间整理,新客户,无促销,86,94,143,8156.72,611.14
2026-04,北辰市,第三方平台,收纳用品,空间整理,新客户,优惠券,25,28,43,2328.88,173.71
2026-04,北辰市,第三方平台,收纳用品,空间整理,新客户,平台大促,14,16,25,1199.25,89.73
2026-04,北辰市,第三方平台,收纳用品,空间整理,新客户,会员优惠,15,17,27,1412.91,103.26
2026-04,北辰市,第三方平台,收纳用品,衣物收纳,老客户,无促销,83,107,168,7336.56,555.80
2026-04,北辰市,第三方平台,收纳用品,衣物收纳,老客户,优惠券,25,32,50,2032.50,143.94
2026-04,北辰市,第三方平台,收纳用品,衣物收纳,老客户,平台大促,14,18,28,1020.60,77.10
2026-04,北辰市,第三方平台,收纳用品,衣物收纳,老客户,会员优惠,25,33,51,1996.65,141.63
2026-04,北辰市,第三方平台,收纳用品,空间整理,老客户,无促销,74,97,148,8441.92,632.51
2026-04,北辰市,第三方平台,收纳用品,空间整理,老客户,优惠券,22,29,46,2491.36,185.83
2026-04,北辰市,第三方平台,收纳用品,空间整理,老客户,平台大促,12,16,25,1199.25,89.73
2026-04,北辰市,第三方平台,收纳用品,空间整理,老客户,会员优惠,22,29,45,2354.85,172.10
2026-04,北辰市,第三方平台,清洁用品,清洁工具,新客户,无促销,117,127,214,8386.66,423.21
2026-04,北辰市,第三方平台,清洁用品,清洁工具,新客户,优惠券,35,39,66,2377.32,124.52
2026-04,北辰市,第三方平台,清洁用品,清洁工具,新客户,平台大促,19,21,35,1160.25,59.97
2026-04,北辰市,第三方平台,清洁用品,清洁工具,新客户,会员优惠,21,23,38,1365.72,70.34
2026-04,北辰市,第三方平台,清洁用品,家居耗材,新客户,无促销,104,113,189,4898.88,255.08
2026-04,北辰市,第三方平台,清洁用品,家居耗材,新客户,优惠券,31,34,57,1370.28,72.62
2026-04,北辰市,第三方平台,清洁用品,家居耗材,新客户,平台大促,17,18,31,668.36,34.93
2026-04,北辰市,第三方平台,清洁用品,家居耗材,新客户,会员优惠,19,21,36,844.92,44.32
2026-04,北辰市,第三方平台,清洁用品,清洁工具,老客户,无促销,99,131,217,8504.23,429.15
2026-04,北辰市,第三方平台,清洁用品,清洁工具,老客户,优惠券,29,38,64,2305.28,120.75
2026-04,北辰市,第三方平台,清洁用品,清洁工具,老客户,平台大促,16,21,36,1193.40,61.68
2026-04,北辰市,第三方平台,清洁用品,清洁工具,老客户,会员优惠,29,38,63,2264.22,116.62
2026-04,北辰市,第三方平台,清洁用品,家居耗材,老客户,无促销,87,114,193,5002.56,260.48
2026-04,北辰市,第三方平台,清洁用品,家居耗材,老客户,优惠券,26,34,57,1370.28,72.62
2026-04,北辰市,第三方平台,清洁用品,家居耗材,老客户,平台大促,14,18,30,646.80,33.81
2026-04,北辰市,第三方平台,清洁用品,家居耗材,老客户,会员优惠,26,34,58,1361.26,71.41
2026-04,北辰市,第三方平台,小家电,厨房小电,新客户,无促销,77,84,93,22680.84,2260.67
2026-04,北辰市,第三方平台,小家电,厨房小电,新客户,优惠券,23,25,28,6471.36,621.46
2026-04,北辰市,第三方平台,小家电,厨房小电,新客户,平台大促,13,15,17,3504.89,345.31
2026-04,北辰市,第三方平台,小家电,厨房小电,新客户,会员优惠,14,16,18,4037.94,398.83
2026-04,北辰市,第三方平台,小家电,生活电器,新客户,无促销,68,74,82,15567.70,1498.37
2026-04,北辰市,第三方平台,小家电,生活电器,新客户,优惠券,20,22,25,4463.50,450.80
2026-04,北辰市,第三方平台,小家电,生活电器,新客户,平台大促,11,12,14,2253.02,216.78
2026-04,北辰市,第三方平台,小家电,生活电器,新客户,会员优惠,12,13,15,2567.70,244.23
2026-04,北辰市,第三方平台,小家电,厨房小电,老客户,无促销,69,90,101,24631.88,2455.14
2026-04,北辰市,第三方平台,小家电,厨房小电,老客户,优惠券,20,27,30,6933.60,665.85
2026-04,北辰市,第三方平台,小家电,厨房小电,老客户,平台大促,11,14,16,3298.72,325.00
